Region,Year,Electricity_Access_Percentage,Area_Type,Financial_Flows_Clean_Energy_USD,Renewable_Technology_Type,Renewable_Capacity_Per_Capita_Watts,Renewable_Share_in_TFEC_Percentage
India,2019,99.8,Urban,95.74,WIND,27.11652,33.46
India,2019,93.8,Rural,95.74,WIND,27.11652,33.46
India,2020,95.2,Rural,1335.37,ALL,96.32047,36.09
India,2020,99.0,Urban,1335.37,ALL,96.32047,36.09
India,2020,96.5,Allarea,1335.37,ALL,96.32047,36.09
India,2020,95.2,Rural,0.0,BIOENERGY,7.54286,36.09
India,2020,99.0,Urban,0.0,BIOENERGY,7.54286,36.09
India,2020,96.5,Allarea,0.0,BIOENERGY,7.54286,36.09
India,2020,95.2,Rural,0.0,GEOTHERMAL,0.0,36.09
India,2020,99.0,Urban,0.0,GEOTHERMAL,0.0,36.09
India,2020,96.5,Allarea,0.0,GEOTHERMAL,0.0,36.09
India,2020,95.2,Rural,245.78,HYDROPOWER,32.92602,36.09
India,2020,99.0,Urban,245.78,HYDROPOWER,32.92602,36.09
India,2020,96.5,Allarea,245.78,HYDROPOWER,32.92602,36.09
India,2020,95.2,Rural,0.0,MARINE,0.0,36.09
India,2020,99.0,Urban,0.0,MARINE,0.0,36.09
India,2020,96.5,Allarea,0.0,MARINE,0.0,36.09
India,2020,95.2,Rural,337.72,MULTIPLE,20.655193846153846,36.09
India,2020,99.0,Urban,337.72,MULTIPLE,20.655193846153846,36.09
India,2020,96.5,Allarea,337.72,MULTIPLE,20.655193846153846,36.09
India,2020,95.2,Rural,697.9,SOLAR,28.23846,36.09
India,2020,99.0,Urban,697.9,SOLAR,28.23846,36.09
India,2020,96.5,Allarea,697.9,SOLAR,28.23846,36.09
India,2020,95.2,Rural,53.97,WIND,27.61312,36.09
India,2020,99.0,Urban,53.97,WIND,27.61312,36.09
India,2020,96.5,Allarea,53.97,WIND,27.61312,36.09
India,2021,99.6,Allarea,1361.22,ALL,104.55697,34.92
India,2021,100.0,Urban,1361.22,ALL,104.55697,34.92
India,2021,99.3,Rural,1361.22,ALL,104.55697,34.92
India,2021,99.6,Allarea,10.03,BIOENERGY,7.52493,34.92
India,2021,100.0,Urban,10.03,BIOENERGY,7.52493,34.92
India,2021,99.3,Rural,10.03,BIOENERGY,7.52493,34.92
India,2021,99.6,Allarea,0.07,GEOTHERMAL,0.0,34.92
India,2021,100.0,Urban,0.07,GEOTHERMAL,0.0,34.92
India,2021,99.3,Rural,0.07,GEOTHERMAL,0.0,34.92
India,2021,99.6,Allarea,1.3,HYDROPOWER,33.23533,34.92
India,2021,100.0,Urban,1.3,HYDROPOWER,33.23533,34.92
India,2021,99.3,Rural,1.3,HYDROPOWER,33.23533,34.92
India,2021,99.6,Allarea,0.0,MARINE,0.0,34.92
India,2021,100.0,Urban,0.0,MARINE,0.0,34.92
India,2021,99.3,Rural,0.0,MARINE,0.0,34.92
India,2021,99.6,Allarea,346.06,MULTIPLE,20.655193846153846,34.92
India,2021,100.0,Urban,346.06,MULTIPLE,20.655193846153846,34.92
India,2021,99.3,Rural,346.06,MULTIPLE,20.655193846153846,34.92
India,2021,99.6,Allarea,928.76,SOLAR,35.33103,34.92
India,2021,100.0,Urban,928.76,SOLAR,35.33103,34.92
India,2021,99.3,Rural,928.76,SOLAR,35.33103,34.92
India,2021,99.6,Allarea,75.0,WIND,28.46568,34.92
India,2021,100.0,Urban,75.0,WIND,28.46568,34.92
India,2021,99.3,Rural,75.0,WIND,28.46568,34.92
India,2022,100.0,Urban,627.34,ALL,115.0266,34.92
India,2022,99.3,Rural,627.34,ALL,115.0266,34.92
India,2022,99.2,Allarea,627.34,ALL,115.0266,34.92
India,2022,100.0,Urban,57.53,BIOENERGY,7.5292,34.92
India,2022,99.3,Rural,57.53,BIOENERGY,7.5292,34.92
India,2022,99.2,Allarea,57.53,BIOENERGY,7.5292,34.92
India,2022,100.0,Urban,0.13,GEOTHERMAL,0.0,34.92
India,2022,99.3,Rural,0.13,GEOTHERMAL,0.0,34.92
India,2022,99.2,Allarea,0.13,GEOTHERMAL,0.0,34.92
India,2022,100.0,Urban,92.11,HYDROPOWER,33.31978,34.92
India,2022,99.3,Rural,92.11,HYDROPOWER,33.31978,34.92
India,2022,99.2,Allarea,92.11,HYDROPOWER,33.31978,34.92
India,2022,100.0,Urban,0.0,MARINE,0.0,34.92
India,2022,99.3,Rural,0.0,MARINE,0.0,34.92
India,2022,99.2,Allarea,0.0,MARINE,0.0,34.92
India,2022,100.0,Urban,170.08,MULTIPLE,20.655193846153846,34.92
India,2022,99.3,Rural,170.08,MULTIPLE,20.655193846153846,34.92
India,2022,99.2,Allarea,170.08,MULTIPLE,20.655193846153846,34.92
India,2022,100.0,Urban,291.15,SOLAR,44.59071,34.92
India,2022,99.3,Rural,291.15,SOLAR,44.59071,34.92
India,2022,99.2,Allarea,291.15,SOLAR,44.59071,34.92
India,2022,100.0,Urban,16.35,WIND,29.58691,34.92
India,2022,99.3,Rural,16.35,WIND,29.58691,34.92
India,2022,99.2,Allarea,16.35,WIND,29.58691,34.92
South-Eastern Asia,2010,97.8,Urban,227.34,ALL,54.91847,30.58
South-Eastern Asia,2010,81.3,Rural,227.34,ALL,54.91847,30.58
South-Eastern Asia,2010,88.6,Allarea,227.34,ALL,54.91847,30.58
South-Eastern Asia,2010,97.8,Urban,12.07,BIOENERGY,7.89979,30.58
South-Eastern Asia,2010,81.3,Rural,12.07,BIOENERGY,7.89979,30.58
South-Eastern Asia,2010,88.6,Allarea,12.07,BIOENERGY,7.89979,30.58
South-Eastern Asia,2010,97.8,Urban,2.86,GEOTHERMAL,5.06187,30.58
South-Eastern Asia,2010,81.3,Rural,2.86,GEOTHERMAL,5.06187,30.58
South-Eastern Asia,2010,88.6,Allarea,2.86,GEOTHERMAL,5.06187,30.58
South-Eastern Asia,2010,97.8,Urban,99.47,HYDROPOWER,41.71104,30.58
South-Eastern Asia,2010,81.3,Rural,99.47,HYDROPOWER,41.71104,30.58
South-Eastern Asia,2010,88.6,Allarea,99.47,HYDROPOWER,41.71104,30.58
South-Eastern Asia,2010,97.8,Urban,0.0,MARINE,0.0,30.58
South-Eastern Asia,2010,81.3,Rural,0.0,MARINE,0.0,30.58
South-Eastern Asia,2010,88.6,Allarea,0.0,MARINE,0.0,30.58
South-Eastern Asia,2010,97.8,Urban,90.47,MULTIPLE,27.526674835164833,30.58
South-Eastern Asia,2010,81.3,Rural,90.47,MULTIPLE,27.526674835164833,30.58
South-Eastern Asia,2010,88.6,Allarea,90.47,MULTIPLE,27.526674835164833,30.58
South-Eastern Asia,2010,97.8,Urban,21.67,SOLAR,0.12874,30.58
South-Eastern Asia,2010,81.3,Rural,21.67,SOLAR,0.12874,30.58
South-Eastern Asia,2010,88.6,Allarea,21.67,SOLAR,0.12874,30.58
South-Eastern Asia,2010,97.8,Urban,0.81,WIND,0.11703,30.58
South-Eastern Asia,2010,81.3,Rural,0.81,WIND,0.11703,30.58
South-Eastern Asia,2010,88.6,Allarea,0.81,WIND,0.11703,30.58
South-Eastern Asia,2011,89.9,Allarea,2091.06,ALL,60.17771,29.72
South-Eastern Asia,2011,83.3,Rural,2091.06,ALL,60.17771,29.72
South-Eastern Asia,2011,98.0,Urban,2091.06,ALL,60.17771,29.72
South-Eastern Asia,2011,89.9,Allarea,1.88,BIOENERGY,8.39421,29.72
South-Eastern Asia,2011,83.3,Rural,1.88,BIOENERGY,8.39421,29.72
South-Eastern Asia,2011,98.0,Urban,1.88,BIOENERGY,8.39421,29.72
South-Eastern Asia,2011,89.9,Allarea,438.22,GEOTHERMAL,5.0604,29.72
South-Eastern Asia,2011,83.3,Rural,438.22,GEOTHERMAL,5.0604,29.72
South-Eastern Asia,2011,98.0,Urban,438.22,GEOTHERMAL,5.0604,29.72
South-Eastern Asia,2011,89.9,Allarea,1274.16,HYDROPOWER,46.41545,29.72
South-Eastern Asia,2011,83.3,Rural,1274.16,HYDROPOWER,46.41545,29.72
South-Eastern Asia,2011,98.0,Urban,1274.16,HYDROPOWER,46.41545,29.72
South-Eastern Asia,2011,89.9,Allarea,0.0,MARINE,0.0,29.72
South-Eastern Asia,2011,83.3,Rural,0.0,MARINE,0.0,29.72
South-Eastern Asia,2011,98.0,Urban,0.0,MARINE,0.0,29.72
South-Eastern Asia,2011,89.9,Allarea,60.09,MULTIPLE,27.526674835164833,29.72
South-Eastern Asia,2011,83.3,Rural,60.09,MULTIPLE,27.526674835164833,29.72
South-Eastern Asia,2011,98.0,Urban,60.09,MULTIPLE,27.526674835164833,29.72
South-Eastern Asia,2011,89.9,Allarea,316.7,SOLAR,0.18829,29.72
South-Eastern Asia,2011,83.3,Rural,316.7,SOLAR,0.18829,29.72
South-Eastern Asia,2011,98.0,Urban,316.7,SOLAR,0.18829,29.72
South-Eastern Asia,2011,89.9,Allarea,0.01,WIND,0.11935,29.72
South-Eastern Asia,2011,83.3,Rural,0.01,WIND,0.11935,29.72
South-Eastern Asia,2011,98.0,Urban,0.01,WIND,0.11935,29.72
South-Eastern Asia,2012,98.0,Urban,1126.79,ALL,68.35198,28.92
South-Eastern Asia,2012,84.3,Rural,1126.79,ALL,68.35198,28.92
South-Eastern Asia,2012,90.5,Allarea,1126.79,ALL,68.35198,28.92
South-Eastern Asia,2012,98.0,Urban,3.24,BIOENERGY,8.73417,28.92
South-Eastern Asia,2012,84.3,Rural,3.24,BIOENERGY,8.73417,28.92
South-Eastern Asia,2012,90.5,Allarea,3.24,BIOENERGY,8.73417,28.92
South-Eastern Asia,2012,98.0,Urban,0.52,GEOTHERMAL,5.17719,28.92
South-Eastern Asia,2012,84.3,Rural,0.52,GEOTHERMAL,5.17719,28.92
South-Eastern Asia,2012,90.5,Allarea,0.52,GEOTHERMAL,5.17719,28.92
South-Eastern Asia,2012,98.0,Urban,929.61,HYDROPOWER,53.39901,28.92
South-Eastern Asia,2012,84.3,Rural,929.61,HYDROPOWER,53.39901,28.92
South-Eastern Asia,2012,90.5,Allarea,929.61,HYDROPOWER,53.39901,28.92
South-Eastern Asia,2012,98.0,Urban,0.0,MARINE,0.0,28.92
South-Eastern Asia,2012,84.3,Rural,0.0,MARINE,0.0,28.92
South-Eastern Asia,2012,90.5,Allarea,0.0,MARINE,0.0,28.92
South-Eastern Asia,2012,98.0,Urban,162.65,MULTIPLE,27.526674835164833,28.92
South-Eastern Asia,2012,84.3,Rural,162.65,MULTIPLE,27.526674835164833,28.92
South-Eastern Asia,2012,90.5,Allarea,162.65,MULTIPLE,27.526674835164833,28.92
South-Eastern Asia,2012,98.0,Urban,30.72,SOLAR,0.75392,28.92
South-Eastern Asia,2012,84.3,Rural,30.72,SOLAR,0.75392,28.92
South-Eastern Asia,2012,90.5,Allarea,30.72,SOLAR,0.75392,28.92
South-Eastern Asia,2012,98.0,Urban,0.04,WIND,0.2877,28.92
South-Eastern Asia,2012,84.3,Rural,0.04,WIND,0.2877,28.92
South-Eastern Asia,2012,90.5,Allarea,0.04,WIND,0.2877,28.92
South-Eastern Asia,2013,91.2,Allarea,1382.69,ALL,75.75442,28.61
South-Eastern Asia,2013,85.2,Rural,1382.69,ALL,75.75442,28.61
South-Eastern Asia,2013,98.3,Urban,1382.69,ALL,75.75442,28.61
South-Eastern Asia,2013,91.2,Allarea,61.69,BIOENERGY,9.46258,28.61
South-Eastern Asia,2013,85.2,Rural,61.69,BIOENERGY,9.46258,28.61
South-Eastern Asia,2013,98.3,Urban,61.69,BIOENERGY,9.46258,28.61
South-Eastern Asia,2013,91.2,Allarea,273.75,GEOTHERMAL,5.1273,28.61
South-Eastern Asia,2013,85.2,Rural,273.75,GEOTHERMAL,5.1273,28.61
South-Eastern Asia,2013,98.3,Urban,273.75,GEOTHERMAL,5.1273,28.61
South-Eastern Asia,2013,91.2,Allarea,701.64,HYDROPOWER,58.99983,28.61
South-Eastern Asia,2013,85.2,Rural,701.64,HYDROPOWER,58.99983,28.61
South-Eastern Asia,2013,98.3,Urban,701.64,HYDROPOWER,58.99983,28.61
South-Eastern Asia,2013,91.2,Allarea,0.0,MARINE,0.0,28.61
South-Eastern Asia,2013,85.2,Rural,0.0,MARINE,0.0,28.61
South-Eastern Asia,2013,98.3,Urban,0.0,MARINE,0.0,28.61
South-Eastern Asia,2013,91.2,Allarea,233.0,MULTIPLE,27.526674835164833,28.61
South-Eastern Asia,2013,85.2,Rural,233.0,MULTIPLE,27.526674835164833,28.61
South-Eastern Asia,2013,98.3,Urban,233.0,MULTIPLE,27.526674835164833,28.61
South-Eastern Asia,2013,91.2,Allarea,91.84,SOLAR,1.6672,28.61
South-Eastern Asia,2013,85.2,Rural,91.84,SOLAR,1.6672,28.61
South-Eastern Asia,2013,98.3,Urban,91.84,SOLAR,1.6672,28.61
South-Eastern Asia,2013,91.2,Allarea,20.78,WIND,0.49751,28.61
South-Eastern Asia,2013,85.2,Rural,20.78,WIND,0.49751,28.61
South-Eastern Asia,2013,98.3,Urban,20.78,WIND,0.49751,28.61
South-Eastern Asia,2014,98.4,Urban,3100.17,ALL,79.76715,28.08
South-Eastern Asia,2014,85.9,Rural,3100.17,ALL,79.76715,28.08
South-Eastern Asia,2014,91.7,Allarea,3100.17,ALL,79.76715,28.08
South-Eastern Asia,2014,98.4,Urban,5.93,BIOENERGY,10.39762,28.08
South-Eastern Asia,2014,85.9,Rural,5.93,BIOENERGY,10.39762,28.08
South-Eastern Asia,2014,91.7,Allarea,5.93,BIOENERGY,10.39762,28.08
South-Eastern Asia,2014,98.4,Urban,744.9,GEOTHERMAL,5.27383,28.08
South-Eastern Asia,2014,85.9,Rural,744.9,GEOTHERMAL,5.27383,28.08
South-Eastern Asia,2014,91.7,Allarea,744.9,GEOTHERMAL,5.27383,28.08
South-Eastern Asia,2014,98.4,Urban,2199.01,HYDROPOWER,60.53165,28.08
South-Eastern Asia,2014,85.9,Rural,2199.01,HYDROPOWER,60.53165,28.08
South-Eastern Asia,2014,91.7,Allarea,2199.01,HYDROPOWER,60.53165,28.08
South-Eastern Asia,2014,98.4,Urban,0.0,MARINE,3e-05,28.08
South-Eastern Asia,2014,85.9,Rural,0.0,MARINE,3e-05,28.08
South-Eastern Asia,2014,91.7,Allarea,0.0,MARINE,3e-05,28.08
South-Eastern Asia,2014,98.4,Urban,117.67,MULTIPLE,27.526674835164833,28.08
South-Eastern Asia,2014,85.9,Rural,117.67,MULTIPLE,27.526674835164833,28.08
South-Eastern Asia,2014,91.7,Allarea,117.67,MULTIPLE,27.526674835164833,28.08
South-Eastern Asia,2014,98.4,Urban,9.25,SOLAR,2.58584,28.08
South-Eastern Asia,2014,85.9,Rural,9.25,SOLAR,2.58584,28.08
South-Eastern Asia,2014,91.7,Allarea,9.25,SOLAR,2.58584,28.08
South-Eastern Asia,2014,98.4,Urban,23.41,WIND,0.97818,28.08
South-Eastern Asia,2014,85.9,Rural,23.41,WIND,0.97818,28.08
South-Eastern Asia,2014,91.7,Allarea,23.41,WIND,0.97818,28.08
South-Eastern Asia,2015,87.5,Rural,765.19,ALL,85.95753,25.36
South-Eastern Asia,2015,98.7,Urban,765.19,ALL,85.95753,25.36
South-Eastern Asia,2015,92.8,Allarea,765.19,ALL,85.95753,25.36
South-Eastern Asia,2015,87.5,Rural,2.8,BIOENERGY,11.26978,25.36
South-Eastern Asia,2015,98.7,Urban,2.8,BIOENERGY,11.26978,25.36
South-Eastern Asia,2015,92.8,Allarea,2.8,BIOENERGY,11.26978,25.36
South-Eastern Asia,2015,87.5,Rural,216.11,GEOTHERMAL,5.26935,25.36
South-Eastern Asia,2015,98.7,Urban,216.11,GEOTHERMAL,5.26935,25.36
South-Eastern Asia,2015,92.8,Allarea,216.11,GEOTHERMAL,5.26935,25.36
South-Eastern Asia,2015,87.5,Rural,90.52,HYDROPOWER,64.97586,25.36
South-Eastern Asia,2015,98.7,Urban,90.52,HYDROPOWER,64.97586,25.36
South-Eastern Asia,2015,92.8,Allarea,90.52,HYDROPOWER,64.97586,25.36
South-Eastern Asia,2015,87.5,Rural,0.0,MARINE,3e-05,25.36
South-Eastern Asia,2015,98.7,Urban,0.0,MARINE,3e-05,25.36
South-Eastern Asia,2015,92.8,Allarea,0.0,MARINE,3e-05,25.36
South-Eastern Asia,2015,87.5,Rural,279.53,MULTIPLE,27.526674835164833,25.36
South-Eastern Asia,2015,98.7,Urban,279.53,MULTIPLE,27.526674835164833,25.36
South-Eastern Asia,2015,92.8,Allarea,279.53,MULTIPLE,27.526674835164833,25.36
South-Eastern Asia,2015,87.5,Rural,91.25,SOLAR,3.18827,25.36
South-Eastern Asia,2015,98.7,Urban,91.25,SOLAR,3.18827,25.36
South-Eastern Asia,2015,92.8,Allarea,91.25,SOLAR,3.18827,25.36
South-Eastern Asia,2015,87.5,Rural,84.98,WIND,1.25425,25.36
South-Eastern Asia,2015,98.7,Urban,84.98,WIND,1.25425,25.36
South-Eastern Asia,2015,92.8,Allarea,84.98,WIND,1.25425,25.36
South-Eastern Asia,2016,98.9,Urban,1806.63,ALL,92.81438,25.54
South-Eastern Asia,2016,87.8,Rural,1806.63,ALL,92.81438,25.54
South-Eastern Asia,2016,93.1,Allarea,1806.63,ALL,92.81438,25.54
South-Eastern Asia,2016,98.9,Urban,22.56,BIOENERGY,11.49794,25.54
South-Eastern Asia,2016,87.8,Rural,22.56,BIOENERGY,11.49794,25.54
South-Eastern Asia,2016,93.1,Allarea,22.56,BIOENERGY,11.49794,25.54
South-Eastern Asia,2016,98.9,Urban,81.21,GEOTHERMAL,5.35871,25.54
South-Eastern Asia,2016,87.8,Rural,81.21,GEOTHERMAL,5.35871,25.54
South-Eastern Asia,2016,93.1,Allarea,81.21,GEOTHERMAL,5.35871,25.54
South-Eastern Asia,2016,98.9,Urban,713.72,HYDROPOWER,68.31517,25.54
South-Eastern Asia,2016,87.8,Rural,713.72,HYDROPOWER,68.31517,25.54
South-Eastern Asia,2016,93.1,Allarea,713.72,HYDROPOWER,68.31517,25.54
South-Eastern Asia,2016,98.9,Urban,0.0,MARINE,3e-05,25.54
South-Eastern Asia,2016,87.8,Rural,0.0,MARINE,3e-05,25.54
South-Eastern Asia,2016,93.1,Allarea,0.0,MARINE,3e-05,25.54
South-Eastern Asia,2016,98.9,Urban,43.37,MULTIPLE,27.526674835164833,25.54
South-Eastern Asia,2016,87.8,Rural,43.37,MULTIPLE,27.526674835164833,25.54
South-Eastern Asia,2016,93.1,Allarea,43.37,MULTIPLE,27.526674835164833,25.54
South-Eastern Asia,2016,98.9,Urban,810.8,SOLAR,5.94024,25.54
South-Eastern Asia,2016,87.8,Rural,810.8,SOLAR,5.94024,25.54
South-Eastern Asia,2016,93.1,Allarea,810.8,SOLAR,5.94024,25.54
South-Eastern Asia,2016,98.9,Urban,134.97,WIND,1.70228,25.54
South-Eastern Asia,2016,87.8,Rural,134.97,WIND,1.70228,25.54
South-Eastern Asia,2016,93.1,Allarea,134.97,WIND,1.70228,25.54
South-Eastern Asia,2017,95.3,Allarea,2966.89,ALL,94.60816,24.58
South-Eastern Asia,2017,91.8,Rural,2966.89,ALL,94.60816,24.58
South-Eastern Asia,2017,99.0,Urban,2966.89,ALL,94.60816,24.58
South-Eastern Asia,2017,95.3,Allarea,11.11,BIOENERGY,11.07063,24.58
South-Eastern Asia,2017,91.8,Rural,11.11,BIOENERGY,11.07063,24.58
South-Eastern Asia,2017,99.0,Urban,11.11,BIOENERGY,11.07063,24.58
South-Eastern Asia,2017,95.3,Allarea,95.65,GEOTHERMAL,5.72415,24.58
South-Eastern Asia,2017,91.8,Rural,95.65,GEOTHERMAL,5.72415,24.58
South-Eastern Asia,2017,99.0,Urban,95.65,GEOTHERMAL,5.72415,24.58
South-Eastern Asia,2017,95.3,Allarea,2541.86,HYDROPOWER,69.25378,24.58
South-Eastern Asia,2017,91.8,Rural,2541.86,HYDROPOWER,69.25378,24.58
South-Eastern Asia,2017,99.0,Urban,2541.86,HYDROPOWER,69.25378,24.58
South-Eastern Asia,2017,95.3,Allarea,0.0,MARINE,3e-05,24.58
South-Eastern Asia,2017,91.8,Rural,0.0,MARINE,3e-05,24.58
South-Eastern Asia,2017,99.0,Urban,0.0,MARINE,3e-05,24.58
South-Eastern Asia,2017,95.3,Allarea,149.79,MULTIPLE,27.526674835164833,24.58
South-Eastern Asia,2017,91.8,Rural,149.79,MULTIPLE,27.526674835164833,24.58
South-Eastern Asia,2017,99.0,Urban,149.79,MULTIPLE,27.526674835164833,24.58
South-Eastern Asia,2017,95.3,Allarea,93.62,SOLAR,6.62129,24.58
South-Eastern Asia,2017,91.8,Rural,93.62,SOLAR,6.62129,24.58
South-Eastern Asia,2017,99.0,Urban,93.62,SOLAR,6.62129,24.58
South-Eastern Asia,2017,95.3,Allarea,74.86,WIND,1.93828,24.58
South-Eastern Asia,2017,91.8,Rural,74.86,WIND,1.93828,24.58
South-Eastern Asia,2017,99.0,Urban,74.86,WIND,1.93828,24.58
South-Eastern Asia,2018,99.1,Urban,2192.82,ALL,98.28223,23.29
South-Eastern Asia,2018,91.3,Rural,2192.82,ALL,98.28223,23.29
South-Eastern Asia,2018,95.1,Allarea,2192.82,ALL,98.28223,23.29
South-Eastern Asia,2018,99.1,Urban,153.32,BIOENERGY,11.99143,23.29
South-Eastern Asia,2018,91.3,Rural,153.32,BIOENERGY,11.99143,23.29
South-Eastern Asia,2018,95.1,Allarea,153.32,BIOENERGY,11.99143,23.29
South-Eastern Asia,2018,99.1,Urban,778.4,GEOTHERMAL,5.89716,23.29
South-Eastern Asia,2018,91.3,Rural,778.4,GEOTHERMAL,5.89716,23.29
South-Eastern Asia,2018,95.1,Allarea,778.4,GEOTHERMAL,5.89716,23.29
South-Eastern Asia,2018,99.1,Urban,885.9,HYDROPOWER,70.07521,23.29
South-Eastern Asia,2018,91.3,Rural,885.9,HYDROPOWER,70.07521,23.29
South-Eastern Asia,2018,95.1,Allarea,885.9,HYDROPOWER,70.07521,23.29
South-Eastern Asia,2018,99.1,Urban,0.0,MARINE,3e-05,23.29
South-Eastern Asia,2018,91.3,Rural,0.0,MARINE,3e-05,23.29
South-Eastern Asia,2018,95.1,Allarea,0.0,MARINE,3e-05,23.29
South-Eastern Asia,2018,99.1,Urban,173.96,MULTIPLE,27.526674835164833,23.29
South-Eastern Asia,2018,91.3,Rural,173.96,MULTIPLE,27.526674835164833,23.29
South-Eastern Asia,2018,95.1,Allarea,173.96,MULTIPLE,27.526674835164833,23.29
South-Eastern Asia,2018,99.1,Urban,200.73,SOLAR,7.4125,23.29
South-Eastern Asia,2018,91.3,Rural,200.73,SOLAR,7.4125,23.29
South-Eastern Asia,2018,95.1,Allarea,200.73,SOLAR,7.4125,23.29
South-Eastern Asia,2018,99.1,Urban,0.52,WIND,2.90589,23.29
South-Eastern Asia,2018,91.3,Rural,0.52,WIND,2.90589,23.29
South-Eastern Asia,2018,95.1,Allarea,0.52,WIND,2.90589,23.29
South-Eastern Asia,2019,95.7,Allarea,734.1,ALL,112.41236,21.72
South-Eastern Asia,2019,92.3,Rural,734.1,ALL,112.41236,21.72
South-Eastern Asia,2019,99.2,Urban,734.1,ALL,112.41236,21.72
South-Eastern Asia,2019,95.7,Allarea,0.0,BIOENERGY,12.14874,21.72
South-Eastern Asia,2019,92.3,Rural,0.0,BIOENERGY,12.14874,21.72
South-Eastern Asia,2019,99.2,Urban,0.0,BIOENERGY,12.14874,21.72
South-Eastern Asia,2019,95.7,Allarea,150.1,GEOTHERMAL,6.11405,21.72
South-Eastern Asia,2019,92.3,Rural,150.1,GEOTHERMAL,6.11405,21.72
South-Eastern Asia,2019,99.2,Urban,150.1,GEOTHERMAL,6.11405,21.72
South-Eastern Asia,2019,95.7,Allarea,0.93,HYDROPOWER,74.55297,21.72
South-Eastern Asia,2019,92.3,Rural,0.93,HYDROPOWER,74.55297,21.72
South-Eastern Asia,2019,99.2,Urban,0.93,HYDROPOWER,74.55297,21.72
South-Eastern Asia,2019,95.7,Allarea,0.71,MARINE,3e-05,21.72
South-Eastern Asia,2019,92.3,Rural,0.71,MARINE,3e-05,21.72
South-Eastern Asia,2019,99.2,Urban,0.71,MARINE,3e-05,21.72
South-Eastern Asia,2019,95.7,Allarea,398.98,MULTIPLE,27.526674835164833,21.72
South-Eastern Asia,2019,92.3,Rural,398.98,MULTIPLE,27.526674835164833,21.72
South-Eastern Asia,2019,99.2,Urban,398.98,MULTIPLE,27.526674835164833,21.72
South-Eastern Asia,2019,95.7,Allarea,75.85,SOLAR,15.86265,21.72
South-Eastern Asia,2019,92.3,Rural,75.85,SOLAR,15.86265,21.72
South-Eastern Asia,2019,99.2,Urban,75.85,SOLAR,15.86265,21.72
South-Eastern Asia,2019,95.7,Allarea,107.53,WIND,3.73392,21.72
South-Eastern Asia,2019,92.3,Rural,107.53,WIND,3.73392,21.72
South-Eastern Asia,2019,99.2,Urban,107.53,WIND,3.73392,21.72
South-Eastern Asia,2020,99.1,Urban,938.84,ALL,134.47995,22.3
South-Eastern Asia,2020,91.7,Rural,938.84,ALL,134.47995,22.3
South-Eastern Asia,2020,95.4,Allarea,938.84,ALL,134.47995,22.3
South-Eastern Asia,2020,99.1,Urban,0.41,BIOENERGY,12.43566,22.3
South-Eastern Asia,2020,91.7,Rural,0.41,BIOENERGY,12.43566,22.3
South-Eastern Asia,2020,95.4,Allarea,0.41,BIOENERGY,12.43566,22.3
South-Eastern Asia,2020,99.1,Urban,318.99,GEOTHERMAL,6.05687,22.3
South-Eastern Asia,2020,91.7,Rural,318.99,GEOTHERMAL,6.05687,22.3
South-Eastern Asia,2020,95.4,Allarea,318.99,GEOTHERMAL,6.05687,22.3
South-Eastern Asia,2020,99.1,Urban,167.29,HYDROPOWER,77.54383,22.3
South-Eastern Asia,2020,91.7,Rural,167.29,HYDROPOWER,77.54383,22.3
South-Eastern Asia,2020,95.4,Allarea,167.29,HYDROPOWER,77.54383,22.3
South-Eastern Asia,2020,99.1,Urban,0.0,MARINE,3e-05,22.3
South-Eastern Asia,2020,91.7,Rural,0.0,MARINE,3e-05,22.3
South-Eastern Asia,2020,95.4,Allarea,0.0,MARINE,3e-05,22.3
South-Eastern Asia,2020,99.1,Urban,233.91,MULTIPLE,27.526674835164833,22.3
South-Eastern Asia,2020,91.7,Rural,233.91,MULTIPLE,27.526674835164833,22.3
South-Eastern Asia,2020,95.4,Allarea,233.91,MULTIPLE,27.526674835164833,22.3
South-Eastern Asia,2020,99.1,Urban,144.91,SOLAR,34.5305,22.3
South-Eastern Asia,2020,91.7,Rural,144.91,SOLAR,34.5305,22.3
South-Eastern Asia,2020,95.4,Allarea,144.91,SOLAR,34.5305,22.3
South-Eastern Asia,2020,99.1,Urban,73.33,WIND,3.91305,22.3
South-Eastern Asia,2020,91.7,Rural,73.33,WIND,3.91305,22.3
South-Eastern Asia,2020,95.4,Allarea,73.33,WIND,3.91305,22.3
South-Eastern Asia,2021,99.4,Urban,1398.26,ALL,144.27291,22.35
South-Eastern Asia,2021,96.6,Allarea,1398.26,ALL,144.27291,22.35
South-Eastern Asia,2021,93.8,Rural,1398.26,ALL,144.27291,22.35
South-Eastern Asia,2021,99.4,Urban,0.16,BIOENERGY,13.24075,22.35
South-Eastern Asia,2021,96.6,Allarea,0.16,BIOENERGY,13.24075,22.35
South-Eastern Asia,2021,93.8,Rural,0.16,BIOENERGY,13.24075,22.35
South-Eastern Asia,2021,99.4,Urban,0.35,GEOTHERMAL,6.23627,22.35
South-Eastern Asia,2021,96.6,Allarea,0.35,GEOTHERMAL,6.23627,22.35
South-Eastern Asia,2021,93.8,Rural,0.35,GEOTHERMAL,6.23627,22.35
South-Eastern Asia,2021,99.4,Urban,237.83,HYDROPOWER,79.87509,22.35
South-Eastern Asia,2021,96.6,Allarea,237.83,HYDROPOWER,79.87509,22.35
